what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604898026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604898108
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604898189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604898235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604898366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604898390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604898530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604898567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604898666
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604898725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604898810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604899164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604899192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604899327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604899535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604899567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604899697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374604900636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604900667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604900841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374604901028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604901062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604901194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374604901927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604901957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604902129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604903568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604903596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604903720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374604904297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604904319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604904469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374604904553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604904624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604904753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374604905075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604905168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604905340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374604905670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604905690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604905828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374604906461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604906491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604906619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374604915275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604936906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374604962580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374604980459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374604997155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374604997483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605076303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605081234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374605082837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605084834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605085966
started,bundle,org.eclipse.wb.os,1.6.0.r37x201305211944,"org.eclipse.wb.os",1374605089748
started,bundle,org.eclipse.wb.os.win32,1.6.0.r37x201305211944,"org.eclipse.wb.os.win32",1374605089755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605113815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605118755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374605120223
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374605126537
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374605126758
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374605127130
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374605128291
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374605129464
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374605129705
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374605130384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605130998
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1374605131993
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1374605132013
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1374605132258
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1374605132266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605132988
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1374605133099
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374605134398
error,log,,,"Help documentation could not be indexed completely.",1374605142682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1374605147582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605157771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605159183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374605160163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605160205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605160411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374605166358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605166389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374605166547
