what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625094767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625145584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625153932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625200803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625201040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374625205568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625258423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625265635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625268730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625273512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625323150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625323158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625323252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625594284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374625597977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625657529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625659668
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374625684923
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374625693815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374625693909
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374625694277
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374625694505
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374625695006
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374625695242
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374625697964
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374625700186
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374625701494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374625702690
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374625702690
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374625704187
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374625705111
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374625707783
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374625708068
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374625708147
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374625709947
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374625714703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625721708
