what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374606269791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606269843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606274590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606275242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606280203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606282506
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374606303495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606305943
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374606319969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606319994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606321314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606321894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606323899
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606341934
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606342724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606374849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606390609
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1374606398508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606404146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606406317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374606410912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606428350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606433440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374606446930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374606458827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374606481071
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1374606485603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606499659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606511801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1374606518596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374606521193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374606531025
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374606534402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606534980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606539394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606539443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606540758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374606555124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374606556125
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374606560549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606561062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606563165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606563215
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374606563311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606565075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374606568821
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606571595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606572879
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606572879
closed,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374606573987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606576857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374606577236
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606577294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1374606577294
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606579008
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374606581149
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374606581288
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374606583018
