what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627323653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627324282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627325918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627339046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627339559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1374627406310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1374627409360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1374627413848
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1374627422334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374627422528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1374627430123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374627432725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374627433892
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1374627437307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627437930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627438728
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374627447669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627447690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627448242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627448855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374627454154
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374627455464
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374627457257
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374627459605
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374627459712
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374627461596
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374627461780
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374627464266
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374627465827
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374627469931
