what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374621929302
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374621929731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621930187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621935148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621943798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621945580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621949947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621957917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621961784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621969842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621973415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621983285
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374621986536
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showRulerContextMenu",1374621986537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621986563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621988115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621989679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374621996661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622000997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622013905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622015208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622053412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622064147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622074878
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1374622121115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622125308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622126361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374622130535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622132184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622132558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622168236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622168280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622168632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622168745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622168833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622169171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622169489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622169526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622169785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374622170615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622170655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622170946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374622227188
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374622230312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622230732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622233092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1374622238634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374622239931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374622242108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622242945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622242983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622243260
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622244759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374622245535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374622249695
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622262240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622266096
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622267051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622274295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622275667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374622290249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622295523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622295704
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622297267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1374622329582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374622332289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622353326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622353824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622353856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622353888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622353922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622353955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622353988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374622354580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622354783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622355643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374622356900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374622357381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374622357722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1374622358008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622359414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374622378137
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374622379150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622379175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622380928
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374622385631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622385661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622386387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622386976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622396220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622397647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622397911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622405662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622405697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622405980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622408072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622428005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622428726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622477928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622495616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622495942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374622500870
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374622501506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622502013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622507697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622508664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622560394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622640681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622644182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622644220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374622646219
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622693771
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622695578
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622721795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622723663
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622740885
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622742914
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622743993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622750720
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622753108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622754347
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622758305
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622760697
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1374622796870
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622819678
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622820616
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622822376
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622830727
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622840648
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622852444
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622855805
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622861220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622862698
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622863516
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622865458
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622866124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374622949954
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622953180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374622954318
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374622957578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623154565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623221818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623222479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623552704
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374623553875
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374623556921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374623560858
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374623571085
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374623571958
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374623584175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623584204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623584914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623585621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623588272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623590574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623592035
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374623601220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1374623603521
started,bundle,org.eclipse.jst.ejb.ui,1.1.601.v201201261600,"org.eclipse.jst.ejb.ui",1374623607185
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1374623607190
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1374623607200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623607387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374623608263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374623608643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1374623621334
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374623629335
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374623632829
